f(x) = e + x^(sin(x))
Input,Output
320.0,304.2598461921401
321.0,325.36921964614015
322.0,626.0121360361402
323.0,328.36202279614014
324.0,304.27197248114015
325.0,304.1785365381401
326.0,304.1967273781401
327.0,308.9756510881401
328.0,558.9423356361401
329.0,387.24824309614013
330.0,304.63932148214013
331.0,304.18046392114013
332.0,304.18259449214014
333.0,305.1252949361401
334.0,433.4603107361402
335.0,506.1032661361402
336.0,306.5661610461401
337.0,304.1878787221401
338.0,304.1789436411401
339.0,304.36214383614015
340.0,348.4593499161401
341.0,626.9909606361401
342.0,315.78023323614013
343.0,304.21884708214014
344.0,304.17814630514016
345.0,304.2168720991401
346.0,315.30459253614015
347.0,630.2423953361401
348.0,350.91922507614015
349.0,304.3699641001401
350.0,304.1788733711401
351.0,304.18709017514016
352.0,306.4631764541401
353.0,511.53139993614013
354.0,443.7705301361401
355.0,305.1750621691401
356.0,304.18236748614015
357.0,304.18001332914014
358.0,304.6114256661401
359.0,390.02759130614015
360.0,586.8445511361401
361.0,309.35766534814013
362.0,304.1960794951401
363.0,304.17817239714014
364.0,304.26326154714013
365.0,328.94981448614016
366.0,670.1537931361402
367.0,327.9472059461401
368.0,304.2587696751401
369.0,304.17810383214015
370.0,304.19661821714016
371.0,309.6681865961401
372.0,600.2046465361402
373.0,389.53817533614017
374.0,304.58668105014016
375.0,304.17970619314013
376.0,304.1822455991401
377.0,305.22933877614014
378.0,455.93881513614014
379.0,520.5102944361402
380.0,306.36987159214016
381.0,304.1859999391401
382.0,304.17863228714015
383.0,304.3748901491401
384.0,356.0681513561401
385.0,662.6882658361401
386.0,315.2671742761401
387.0,304.21265040114014
388.0,304.1778178451401
389.0,304.2178744091401
390.0,317.0434907661401
391.0,676.46071243614
392.0,350.82169365614016
393.0,304.3454663331401
394.0,304.17839019014014
395.0,304.1868615031401
396.0,306.75827634414014
397.0,545.0985547361402
398.0,449.5448296361401
399.0,305.07448695714015
400.0,304.18134657014014
401.0,304.1797322911401
402.0,304.6519615611401
403.0,404.54156333614014
404.0,610.2443649361401
405.0,309.00643657214016
406.0,304.19308888414014
407.0,304.1779018201401
408.0,304.26780404614016
409.0,332.98022546614015
410.0,713.5701444361401
411.0,327.2525177861401
412.0,304.24758325614016
413.0,304.1777666311401
414.0,304.19680256514016
415.0,310.45703807514013
416.0,643.3105291361401
417.0,390.61246071614016
418.0,304.53936652114015
419.0,304.17910696314016
420.0,304.1820166211401
421.0,305.34947896714016
422.0,480.39241113614014
423.0,532.3296492361401
424.0,306.17741872614016
425.0,304.18448325414016
426.0,304.1783964381401
427.0,304.3902263861401
428.0,364.56255768614017
429.0,696.2255745361401
430.0,314.6739876461401
431.0,304.20748969314013
432.0,304.17756074314013
433.0,304.2193931791401
434.0,319.01455356614014
435.0,723.3289491361402
436.0,350.14995487614016
437.0,304.32412371214014
438.0,304.17800655514014
439.0,304.18679030214014
440.0,307.09620184914013
441.0,580.9074663361401
442.0,453.4580387361401
443.0,304.98106664914013
444.0,304.18052393614016
445.0,304.1795287051401
446.0,304.69918091114016
447.0,420.5542965361401
448.0,630.8640212361402
449.0,308.64610021114015
450.0,304.1906243621401
451.0,304.1776904781401
452.0,304.27345080114014
453.0,337.5197350561401
454.0,755.9741465361401
455.0,326.34987783614014
456.0,304.23804613214014
457.0,304.17749774714014
458.0,304.19723668814015
459.0,311.3560678811401
460.0,688.1651088361401
461.0,390.6391803661401
462.0,304.49700791714014
463.0,304.17862339614015
464.0,304.18187946214016
465.0,305.48772792214015
466.0,506.94226533614017
467.0,541.6642944361402
468.0,305.99250921514016
469.0,304.18323993514014
470.0,304.17821583314014
471.0,304.40830436614016
472.0,374.0420074261401
473.0,727.3993955361402
474.0,314.03168092614015
475.0,304.2031527781401
476.0,304.17735542614014
477.0,304.2213982971401
478.0,321.24981654614015
479.0,770.6011690361402
480.0,349.01769776614015
481.0,304.30550796414013
482.0,304.1776959601401
483.0,304.18684907714015
484.0,307.48293481914016
485.0,618.9892891361401
486.0,455.6833147361401
487.0,304.89511139814016
488.0,304.17985037714016
489.0,304.1793840461401
490.0,304.75380353414016
491.0,438.19531613614015
492.0,648.6749825361401
493.0,308.2870278681401
494.0,304.18857106014013
495.0,304.17752296014015
496.0,304.28023061714015
497.0,342.63181200614014
498.0,797.0785383361401
499.0,325.29819919614016
500.0,304.22987755914016
501.0,304.17727943714016
502.0,304.1978969321401
503.0,312.38078168614015
504.0,734.6408819361402
505.0,389.7729807761401
506.0,304.45921178014015
507.0,304.17822682514014
508.0,304.18181632114016
509.0,305.64647506414013
510.0,535.6977581361401
511.0,548.6338742361402
512.0,305.8174808331401
513.0,304.18220821814015
514.0,304.1780772451401
515.0,304.42936027914016
516.0,384.61012906614013
517.0,756.0300214361401
518.0,313.36420753614016
519.0,304.1994824881401
520.0,304.1771889401401
521.0,304.22388514314014
522.0,323.7844800361401
523.0,818.0099346361401
524.0,347.52349416614015
525.0,304.28925924614015
526.0,304.1774405321401
527.0,304.1870212431401
528.0,307.92531573614013
529.0,659.3494885361401
530.0,456.3920072361401
531.0,304.81661342814016
532.0,304.17929171514015
533.0,304.17928614314013
534.0,304.81672103314014
535.0,457.59349553614015
536.0,663.6772530361402
537.0,307.93661253114016
538.0,304.18684536414014
539.0,304.17738892814015
540.0,304.2882113971401
541.0,348.38477608614016
542.0,836.6005222361401
543.0,324.14576621614015
544.0,304.2228563531401
545.0,304.1770996231401
546.0,304.1987726911401
547.0,313.54856869614014
548.0,782.5793327361401
549.0,388.1559178261401
550.0,304.4255813411401
551.0,304.17789730214014
552.0,304.18181572614014
553.0,305.8285123371401
554.0,566.7558898361401
555.0,553.3725441361402
556.0,305.6537032431401
557.0,304.18134356314016
558.0,304.1779717221401
559.0,304.45370585214016
560.0,396.37519144614015
561.0,781.9639132361401
562.0,312.6899836061401
563.0,304.19635886614014
564.0,304.17705237914015
565.0,304.22686764014014
566.0,326.6573398361401
567.0,865.2702585361401
568.0,345.75268971614014
569.0,304.27507060914013
570.0,304.17722777314015
571.0,304.18729728714015
572.0,308.43114737614013
573.0,701.9673458361401
574.0,455.75237073614016
575.0,304.7453588711401
576.0,304.17882339614016
577.0,304.17922679714013
578.0,304.8890008661401
579.0,478.8767177361401
580.0,675.8984014361401
581.0,307.60000617714013
582.0,304.1853846021401
583.0,304.1772812141401
584.0,304.29749415114014
585.0,354.85229551614015
586.0,874.2661940361402
587.0,322.93201150614016
588.0,304.21680441314015
589.0,304.1769498041401
590.0,304.19986258314015
591.0,314.8789433761401
592.0,831.7924081361401
593.0,385.9179528461401
594.0,304.3957293991401
595.0,304.17762049214014
596.0,304.1818703291401
597.0,306.0370735351401
598.0,600.2000926361402
599.0,556.0265575361401
600.0,305.50185606014014
601.0,304.18061292314013
602.0,304.1778930461401
603.0,304.48172672514016
604.0,409.4502388361401
605.0,805.0755780361401
606.0,312.02301685614015
607.0,304.19368820714016
608.0,304.17693942414013
609.0,304.23037461514014
610.0,329.91118471614016
611.0,912.0835785361402
612.0,343.7788784261401
613.0,304.26267771714015
614.0,304.17704867614015
615.0,304.18767260114015
616.0,309.00931268214015
617.0,746.7951883361402
618.0,453.9281953361401
619.0,304.6810036101401
620.0,304.17842729214016
621.0,304.17920042414016
622.0,304.9718989421401
623.0,502.17109763614013
624.0,685.3921480361402
625.0,307.2806594091401
626.0,304.18414068314013
627.0,304.1771947091401
628.0,304.3082107071401
629.0,362.11377106614015
630.0,909.8147159361401
631.0,321.68891310614015
632.0,304.21157598514014
633.0,304.17682382214014
634.0,304.2011723061401
635.0,316.39379647614015
636.0,882.0640849361401
637.0,383.17730872614015
638.0,304.36928638414014
639.0,304.1773858241401
640.0,304.18197560714015
641.0,306.2758847171401
642.0,636.0986704361401
643.0,556.7517316361401
644.0,305.3621275411401
645.0,304.17999120614013
646.0,304.1778368071401
647.0,304.5138853771401
648.0,423.9529838361401
649.0,825.2689240361401
650.0,311.37377795114014
651.0,304.19139596114013
652.0,304.1768454801401
653.0,304.23444803814016
654.0,333.59317696614016
655.0,958.1418280361402
656.0,341.6651298961401
657.0,304.2518515571401
658.0,304.1768965861401
659.0,304.1881462111401
660.0,309.66990717814014
661.0,793.7575603361402
662.0,451.07748273614015
663.0,304.6231256531401
664.0,304.17808971114016
665.0,304.17920322714014
666.0,305.0668785991401
667.0,527.5998703361402
668.0,692.2365736361401
669.0,306.9807273611401
670.0,304.1830760021401
671.0,304.1771256931401
672.0,304.32052370014014
673.0,370.2546303961401
674.0,943.0022070361401
675.0,320.44213526614016
676.0,304.20705031914014
677.0,304.17671711014015
678.0,304.2027134751401
679.0,318.1176593561401
680.0,933.1521706361401
681.0,380.0407952861401
682.0,304.34590514314016
683.0,304.1771853241401
684.0,304.18212909114015
685.0,306.54922468314015
686.0,674.5030058361401
687.0,555.7108847361401
688.0,305.23435949614014
689.0,304.17945898714015
690.0,304.1777998491401
691.0,304.55072729114016
692.0,440.0054942361401
693.0,842.4780856361401
694.0,310.74989108414013
695.0,304.1894219551401
696.0,304.17676713114014
697.0,304.23914240214015
698.0,337.75522282614014
699.0,1003.1316173361402
700.0,339.46506132614013
701.0,304.24239297914016
702.0,304.1767664771401
703.0,304.18872003414015
704.0,310.42438659114015
705.0,842.7504831361401
706.0,447.3512436361401
707.0,304.57126164714015
708.0,304.17780011114013
709.0,304.17923269314014
710.0,305.1756350541401
711.0,555.2820048361401
712.0,696.5320066361401
713.0,306.7013809871401
714.0,304.18216068714014
715.0,304.17707141814014
716.0,304.33462815514014
717.0,379.3665407561401
718.0,973.6053041361401
719.0,319.2119849761401
720.0,304.2031264511401
721.0,304.17662621914013
722.0,304.2045030361401
723.0,320.07798375614016
724.0,984.7904155361401
725.0,376.60416023614016
726.0,304.3252634891401
727.0,304.17701286614016
728.0,304.1823298751401
729.0,306.86199532814015
730.0,715.4456332361401
731.0,553.0713126361402
732.0,305.11815436214016
733.0,304.17900098914015
734.0,304.17777990914016
735.0,304.59288979314016
736.0,457.73368703614017
737.0,856.6677203361402
738.0,310.1566911741401
739.0,304.18771704914013
740.0,304.17670179614015
741.0,304.24452487514014
742.0,342.4543341361401
743.0,1046.73850623614
744.0,337.22380456614013
745.0,304.2341284091401
746.0,304.17665449014015
747.0,304.18939844614016
748.0,311.28573047614015
749.0,893.6409098361402
750.0,442.8924595361401
751.0,304.5249323311401
752.0,304.17755024514014
753.0,304.17928726114013
754.0,305.3001250251401
755.0,585.3305863361402
756.0,698.3986469361402
757.0,306.44304893114014
758.0,304.1813707051401
759.0,304.1770298281401
760.0,304.35075429114016
761.0,389.54753950614014
762.0,1001.4243498361401
763.0,318.01422854614015
764.0,304.19971935914015
765.0,304.1765484921401
766.0,304.20656307414015
767.0,322.30543799614014
768.0,1036.69098063614
769.0,372.95249182614015
770.0,304.3070652111401
771.0,304.17686366814013
772.0,304.18257832314015
773.0,307.21980219714015
774.0,758.9382591361401
775.0,549.0023637361401
776.0,305.01295489714016
777.0,304.17860503114014
778.0,304.17777538014013
779.0,304.6411132861401
780.0,477.2666369361401
781.0,867.8327900361402
782.0,309.59767910714015
783.0,304.1862407371401
784.0,304.17664749714015
785.0,304.2506760211401
786.0,347.75297969614013
787.0,1088.6513275361401
788.0,334.97889581614015
789.0,304.22690636314013
790.0,304.17655761014015
791.0,304.19018806114013
792.0,312.2686227361401
793.0,946.2664578361401
794.0,437.8352316361401
795.0,304.48366015914013
796.0,304.1773335671401
797.0,304.17936611714015
798.0,305.4426015841401
799.0,617.8509967361401
800.0,697.9739901361402
801.0,306.20560695214016
802.0,304.18068651014016
803.0,304.1769993791401
804.0,304.36917139514014
805.0,400.90207672614014
806.0,1026.28615683614
807.0,316.86079655614014
808.0,304.1967570421401
809.0,304.17648186114013
810.0,304.2089208901401
811.0,324.83421938614015
812.0,1088.5472770361403
813.0,369.1606822061401
814.0,304.29104003714014
815.0,304.1767339421401
816.0,304.1828758841401
817.0,307.6290458181401
818.0,804.9697966361401
819.0,543.6731558361402
820.0,304.91810361214016
821.0,304.1782612871401
822.0,304.17778515614015
823.0,304.6962548781401
824.0,498.7356981361402
825.0,875.9978460361401
826.0,309.07489636414016
827.0,304.18495936214015
828.0,304.17660270214014
829.0,304.25769098514013
830.0,353.71942209614014
831.0,1128.5665045361402
832.0,332.76110271614016
833.0,304.22059454514016
834.0,304.17647345314015
835.0,304.19109764914015
836.0,313.3896499161401
837.0,1000.4354815361402
838.0,432.3041267361401
839.0,304.4469812581401
840.0,304.17714482614014
841.0,304.17946905114013
842.0,305.60565455314014
843.0,652.9389251361401
844.0,695.4101122361401
845.0,305.9885268631401
846.0,304.18009206214015
847.0,304.17697891314015
848.0,304.39019270714016
849.0,413.5409610361401
850.0,1048.0463092361401
851.0,315.7603964861401
852.0,304.19417826314015
853.0,304.17642469014015
854.0,304.21160929414015
855.0,327.7023825161401
856.0,1140.0371699361401
857.0,365.2939500861401
858.0,304.27694289114015
859.0,304.17662065514014
860.0,304.18322499214014
861.0,308.0970246271401
862.0,853.5044794361402
863.0,537.2504733361402
864.0,304.83288697714016
865.0,304.17796175514013
866.0,304.17780852714014
867.0,304.7593044981401
868.0,522.2734366361401
869.0,881.2158518361401
870.0,308.58923449614014
871.0,304.18384478514014
872.0,304.1765662141401
873.0,304.26568110814014
874.0,360.42803424614016
875.0,1166.19229713614
876.0,330.5951958861401
877.0,304.2150773831401
878.0,304.17640011214013
879.0,304.1921381571401
880.0,314.6675180361401
881.0,1055.9275381361401
882.0,426.41371903614015
883.0,304.4144533001401
884.0,304.17697975714015
885.0,304.1795963711401
886.0,305.79225687914015
887.0,690.6782340361401
888.0,690.8708749361401
889.0,305.79099369714015
890.0,304.17957409414015
891.0,304.1769675691401
892.0,304.4141813491401
893.0,427.58119743614014
894.0,1066.59096573614
895.0,314.71904629614016
896.0,304.19193075814013
897.0,304.17637567714013
898.0,304.21466708114013
899.0,330.95218160614013
900.0,1190.82652733614
901.0,361.40841539614013
902.0,304.26455270014014
903.0,304.17652135114014
904.0,304.1836290221401
905.0,308.63205038014013
906.0,904.4801142361401
907.0,529.8968701361401
908.0,304.75656807414015
909.0,304.17769985914015
910.0,304.1778451021401
911.0,304.83140369314015
912.0,548.0123734361401
913.0,883.5665802361401
914.0,308.1406910121401
915.0,304.18287334814016
916.0,304.17653709814016
917.0,304.2747759541401
918.0,367.95958818614014
919.0,1201.2529076361402
920.0,328.50066854614016
921.0,304.2102539111401
922.0,304.17633604514015
923.0,304.19332281814013
924.0,316.1232887861401
925.0,1112.49428343614
926.0,420.26832123614014
927.0,304.38566037514016
928.0,304.17683487314014
929.0,304.17974885014013
930.0,306.0058175731401
931.0,731.1387141361402
932.0,684.5291127361402
933.0,305.6119976591401
934.0,304.17912155714015
935.0,304.1769647211401
936.0,304.44155734214013
937.0,443.14570503614016
938.0,1081.8381382361401
939.0,313.7405392761401
940.0,304.18996978914015
941.0,304.17633377714014
942.0,304.2181396731401
943.0,334.63042520614016
944.0,1240.57307463614
945.0,357.5517155961401
946.0,304.2536709251401
947.0,304.17643402114015
948.0,304.18409228514014
949.0,309.2435770761401
950.0,957.8065311361402
951.0,521.7689993361402
952.0,304.68841038614016
953.0,304.1774701541401
954.0,304.17789476414015
955.0,304.91386738714016
956.0,576.0835353361401
957.0,883.1546345361402
958.0,307.7285806521401
959.0,304.1820250711401
960.0,304.17651462114014
961.0,304.28512576714013
962.0,376.4015073761401
963.0,1233.49237233614
964.0,326.4924054261401
965.0,304.2060359351401
966.0,304.17627999414015
967.0,304.19466732914015
968.0,317.78063553614015
969.0,1169.8608253361401
970.0,413.96189243614015
971.0,304.3602157091401
972.0,304.1767072921401
973.0,304.1799276951401
974.0,306.25024187614014
975.0,774.3737609361401
976.0,676.5638534361401
977.0,305.45040590514014
978.0,304.1787252031401
979.0,304.17696993814013
980.0,304.47280584214013
981.0,460.36290173614015
982.0,1093.7384319361402
983.0,312.8268481661401
984.0,304.1882569801401
985.0,304.17629814414016
986.0,304.22207992314014
987.0,338.78883999614015
988.0,1288.93050713614
989.0,353.7636516861401
990.0,304.24411993314015
991.0,304.17635701214016
992.0,304.18462006314013
993.0,309.9423444571401
994.0,1013.3642891361401
995.0,513.0161811361402
996.0,304.62769481014016
997.0,304.1772681051401
998.0,304.1779576331401
999.0,305.0082089321401
1000.0,606.6148159361401
