f(x) = e + x^(sin(x))
Input,Output
619.0,820.2727325927432
620.0,836.5135253367538
621.0,414.3059431307896
622.0,506.8821829923673
623.0,630.6554458805504
624.0,1183.528536065631
625.0,605.3809085083647
626.0,668.948817630315
627.0,752.0787032073607
628.0,855.0956660540716
629.0,943.383465934905
630.0,1590.659653849963
631.0,771.7594666816854
632.0,525.5018923834647
633.0,455.5976595676176
634.0,649.0565088336489
635.0,864.319817651007
636.0,842.038097490292
637.0,541.5462815405137
638.0,237.30890373041078
639.0,695.1171911240685
640.0,749.6064766953725
641.0,441.2561467258942
642.0,849.3323691482951
643.0,1186.380393706546
644.0,895.8044553958662
645.0,622.2001550874488
646.0,294.27363361254487
647.0,943.9016676035783
648.0,1040.9854068361303
649.0,1207.9469720302643
650.0,537.3478639610098
651.0,613.1036934393724
652.0,620.9006910436741
653.0,590.3284769600917
654.0,945.624798700493
655.0,1567.930098834362
656.0,730.8770906270108
657.0,361.32950499044625
658.0,410.06614202655044
659.0,971.7809334840762
660.0,163.7804065183312
661.0,978.006437398944
662.0,887.4921026168115
663.0,830.7269498205699
664.0,572.6209283915476
665.0,703.9190832006997
666.0,872.0960604973303
667.0,539.776585129571
668.0,1138.8760772537182
669.0,203.21935840622976
670.0,542.7907202508209
671.0,229.80330495499746
672.0,633.9916355706044
673.0,238.59242568933365
674.0,1070.2604306284898
675.0,309.058005803443
676.0,929.1848888532176
677.0,127.48598635809812
678.0,267.09377884620073
679.0,673.248685295985
680.0,1162.0678840458854
681.0,869.7658548680404
682.0,751.0412104358288
683.0,751.5759045753211
684.0,858.1906749921993
685.0,633.1509158555808
686.0,965.5622467268656
687.0,491.78459990732
688.0,244.27550724206986
689.0,241.94084193236765
690.0,927.0086704726928
691.0,216.64727019194993
692.0,327.62500339248527
693.0,1310.6415612737892
694.0,595.1898691277513
695.0,906.5443104427204
696.0,385.8153194284259
697.0,531.3094562895963
698.0,1012.481266093608
699.0,1483.7231865706196
700.0,228.0802352762255
701.0,895.8670484466127
702.0,869.6130718426376
703.0,771.1977710025242
704.0,359.53704685568096
705.0,989.6812435215779
706.0,278.72007494365494
707.0,766.415562116336
708.0,870.344307703478
709.0,478.39271852826806
710.0,866.9858017213274
711.0,472.57363515409526
712.0,966.1479624534834
713.0,156.97138915289034
714.0,141.68952930883052
715.0,759.5437197818367
716.0,444.978774406514
717.0,492.39514443600007
718.0,1557.2158086107606
719.0,959.9382417445635
720.0,144.82405597618884
721.0,993.8082431746257
722.0,978.7595443344904
723.0,991.1257729559162
724.0,1308.8445074335987
725.0,466.5048633480669
726.0,624.5915781950056
727.0,519.7555375742842
728.0,489.9861939171776
729.0,577.8276572203664
730.0,1140.3092682401084
731.0,1087.7359787728328
732.0,630.411859452434
733.0,104.83100666246895
734.0,919.0164550875087
735.0,401.555767632545
736.0,333.57399507405603
737.0,1033.2292735091446
738.0,868.5399216754275
739.0,820.8360214968501
740.0,377.6029336153201
741.0,834.5704379665351
742.0,274.14503340985283
743.0,1599.468059114164
744.0,146.14869377144856
745.0,136.29173718563058
746.0,324.0643862338516
747.0,298.28843491939995
748.0,273.0609631897294
749.0,1278.5802249537492
750.0,294.7774576043154
751.0,887.6439226658208
752.0,422.0261383274204
753.0,531.8909015149612
754.0,767.1865259463754
755.0,429.45535890024087
756.0,509.0081351267798
757.0,601.300299124832
758.0,837.8455805613202
759.0,163.86781522137545
760.0,781.4484847279267
761.0,709.0429759899223
762.0,1662.4353104583506
763.0,720.4938586241608
764.0,267.8784084362277
765.0,508.73345834275347
766.0,250.26614222497824
767.0,502.8773574239548
768.0,1702.935716333236
769.0,756.233773527791
770.0,852.8593125701758
771.0,139.0168397265121
772.0,974.6044837402668
773.0,846.5741193414203
774.0,1327.0752142401466
775.0,423.21739788713114
776.0,912.859240178319
777.0,771.2637972302729
778.0,570.1563265145558
779.0,376.3013232339187
780.0,1171.8754392076992
781.0,678.083813044011
782.0,925.518782312286
783.0,926.3881267881764
784.0,374.958870446617
785.0,463.5497291237239
786.0,199.95478844934644
787.0,1401.846714333623
788.0,792.6744696593366
789.0,277.2641743315673
790.0,175.75666269331143
791.0,510.96346222424853
792.0,623.2013011681458
793.0,1422.627418251816
794.0,1115.6800429251725
795.0,280.5109921205802
796.0,533.283976210099
797.0,345.87657621889133
798.0,514.3142078285679
799.0,1018.7430427982165
800.0,773.0893684526146
801.0,442.2275041283619
802.0,622.9335030403169
803.0,736.3068093404305
804.0,213.91982592438
805.0,300.44987388331845
806.0,1446.3913239953258
807.0,816.6481415056494
808.0,964.2766134139248
809.0,497.71132671884544
810.0,544.3030084902363
811.0,750.0829123383523
812.0,1545.8062805648742
813.0,509.05339070214274
814.0,771.7710098978123
815.0,467.9943333575779
816.0,874.0763510706481
817.0,701.0017322680196
818.0,1297.6374576485116
819.0,685.3607929601915
820.0,403.672315194044
821.0,951.7395114504237
822.0,578.7654623747513
823.0,213.98172772219394
824.0,969.0088847228585
825.0,937.8658514644205
826.0,307.79110315173796
827.0,171.7741489277081
828.0,315.3457788776103
829.0,621.6054190455898
830.0,922.444705343911
831.0,1233.340145472559
832.0,747.0675336432938
833.0,357.16765645912824
834.0,548.8843326381415
835.0,589.5480195405089
836.0,766.8470439167509
837.0,1231.7931751789572
838.0,792.1965708601217
839.0,261.11308462733757
840.0,809.2863015120962
841.0,743.2605193305556
842.0,497.85724874680244
843.0,965.9385448247394
844.0,1289.5279774231453
845.0,657.3454217984055
846.0,147.34489021049723
847.0,952.4018335141061
848.0,585.1919537578228
849.0,823.8797176635327
850.0,1674.7668352251344
851.0,504.41084284693403
852.0,949.6706604509553
853.0,971.4045316602263
854.0,856.5691405192572
855.0,390.90626092621375
856.0,1732.6348094743812
857.0,523.2105657224379
858.0,950.1909616437387
859.0,956.8321640411709
860.0,891.8716366163734
861.0,514.5817207753715
862.0,745.065589628459
863.0,576.9340399045359
864.0,202.98604129427574
865.0,661.218268544528
866.0,154.15441049966978
867.0,502.23324982977067
868.0,751.8572792523554
869.0,1075.438096187755
870.0,639.6571223756077
871.0,908.5702456907329
872.0,909.6827019013556
873.0,743.0852799674855
874.0,255.6472197405185
875.0,1256.0457162312441
876.0,701.8710517812675
877.0,698.1246824817955
878.0,353.58745371442745
879.0,292.22129931329516
880.0,762.2401790513321
881.0,1295.1128728386443
882.0,900.6900888439778
883.0,296.7748052016575
884.0,329.6532338792252
885.0,658.5630589382413
886.0,862.4486803156889
887.0,897.9688128987239
888.0,1322.2415362902684
889.0,740.0698937565777
890.0,867.2317867454063
891.0,518.2029160625129
892.0,832.5778752084991
893.0,975.6090901892458
894.0,1590.8129844701334
895.0,824.9673244459033
896.0,936.574603362839
897.0,421.62622230015535
898.0,820.7681306955348
899.0,902.4311790083024
900.0,1219.0716241984724
901.0,186.903380824009
902.0,969.1300584460047
903.0,851.9048534382986
904.0,311.59536221850084
905.0,417.33491499107265
906.0,1034.440268058076
907.0,640.6647593034324
908.0,116.1855670743285
909.0,243.70612416852867
910.0,501.08609788211356
911.0,270.4355735031617
912.0,728.0674950424035
913.0,1152.8535113823566
914.0,161.54284051198246
915.0,889.708191255042
916.0,189.5542453699216
917.0,448.39427460838846
918.0,467.81450865967076
919.0,1778.7455109923567
920.0,955.8328615710301
921.0,623.2257161870194
922.0,141.38088535710563
923.0,228.09954881815634
924.0,743.4971705058608
925.0,1278.7974536817599
926.0,350.9924217935474
927.0,597.5565016915815
928.0,680.7297235169839
929.0,149.94747823592465
930.0,615.8658070930697
931.0,981.8625928608749
932.0,1223.2564069930793
933.0,202.33430175397376
934.0,214.74306864101302
935.0,496.4784650399099
936.0,508.9623757354404
937.0,404.055140022534
938.0,1344.5537892246737
939.0,202.00809523598642
940.0,304.97460821326047
941.0,387.65003530456084
942.0,450.55523765548253
943.0,492.3882999780824
944.0,1151.8768579136402
945.0,401.88078837045236
946.0,250.43297384646655
947.0,356.14826203525865
948.0,936.6261474005993
949.0,150.0802447077122
950.0,827.6326530197613
951.0,359.89022555336965
952.0,351.0222346596431
953.0,163.97288027669077
954.0,741.4029710337493
955.0,236.246629553066
956.0,1141.0326472436843
957.0,789.5246263365921
958.0,568.998022040843
959.0,420.40888315697686
960.0,543.5488071592969
961.0,640.316967749861
962.0,631.8774236545875
963.0,1553.5151092801088
964.0,941.6096415289126
965.0,465.0609368825869
966.0,235.70489747885168
967.0,963.8025312505017
968.0,987.5520642316908
969.0,1375.7418759872783
970.0,928.3519307095394
971.0,678.9705283485554
972.0,313.5917442869764
973.0,855.6171821555655
974.0,819.4340467622948
975.0,1278.8455675506584
976.0,1023.4071349415456
977.0,522.9477618925431
978.0,547.6644817293883
979.0,653.3673114296743
980.0,795.300548962617
981.0,407.36585180662007
982.0,1015.3766777615526
983.0,146.2644761052003
984.0,370.24910459339026
985.0,228.40148131286543
986.0,645.2138397759499
987.0,466.20865401579454
988.0,1736.8618272096337
989.0,796.1955316201149
990.0,661.4509105172697
991.0,184.13695970033837
992.0,614.7644087507563
993.0,1007.4568520343411
994.0,1374.5147024797025
995.0,998.7833529602888
996.0,128.2155152829316
997.0,820.2236699311227
998.0,918.5799936520702
999.0,520.9502388996049
1000.0,717.7606506295981
